,LOCATION,DATE,HOUR,LATITUDE,LONGITUDE,PEDESTRIANS,BICYCLISTS,CARS,BUSES,TRUCKS
1690,Regents_Dr_&_Stadium_Dr_3,10/28/19,5,38.99094,-76.940641,8,0,19,2,0
1691,Regents_Dr_&_Stadium_Dr_3,10/28/19,6,38.99094,-76.940641,6,0,55,6,6
1692,Regents_Dr_&_Stadium_Dr_3,10/28/19,7,38.99094,-76.940641,370,68,626,25,37
1693,Regents_Dr_&_Stadium_Dr_3,10/28/19,8,38.99094,-76.940641,1062,131,916,48,81
1694,Regents_Dr_&_Stadium_Dr_3,10/28/19,9,38.99094,-76.940641,1323,104,806,44,81
1695,Regents_Dr_&_Stadium_Dr_3,10/28/19,10,38.99094,-76.940641,1391,214,674,9,34
1696,Regents_Dr_&_Stadium_Dr_3,10/28/19,11,38.99094,-76.940641,1498,190,641,12,27
1697,Regents_Dr_&_Stadium_Dr_3,10/28/19,12,38.99094,-76.940641,1600,252,729,7,31
1698,Regents_Dr_&_Stadium_Dr_3,10/28/19,13,38.99094,-76.940641,1628,269,570,6,21
1699,Regents_Dr_&_Stadium_Dr_3,10/28/19,14,38.99094,-76.940641,1161,119,670,4,18
1700,Regents_Dr_&_Stadium_Dr_3,10/28/19,15,38.99094,-76.940641,730,61,324,3,13
1701,Regents_Dr_&_Stadium_Dr_3,10/28/19,16,38.99094,-76.940641,900,187,1206,22,31
1702,Regents_Dr_&_Stadium_Dr_3,10/28/19,17,38.99094,-76.940641,999,221,1443,36,39
1703,Regents_Dr_&_Stadium_Dr_3,10/28/19,18,38.99094,-76.940641,501,86,964,31,15
1704,Regents_Dr_&_Stadium_Dr_3,10/28/19,19,38.99094,-76.940641,266,17,206,10,2
1705,Regents_Dr_&_Stadium_Dr_3,10/28/19,20,38.99094,-76.940641,148,9,173,7,0
1706,Regents_Dr_&_Stadium_Dr_3,10/28/19,21,38.99094,-76.940641,111,37,153,2,0
1707,Regents_Dr_&_Stadium_Dr_3,10/28/19,22,38.99094,-76.940641,71,6,83,3,0
1708,Regents_Dr_&_Stadium_Dr_3,10/28/19,23,38.99094,-76.940641,20,3,42,0,0
1709,Regents_Dr_&_Stadium_Dr_3,10/29/19,0,38.99094,-76.940641,15,0,22,0,0
1710,Regents_Dr_&_Stadium_Dr_3,10/29/19,1,38.99094,-76.940641,5,1,21,0,1
1711,Regents_Dr_&_Stadium_Dr_3,10/29/19,2,38.99094,-76.940641,2,0,8,0,0
1712,Regents_Dr_&_Stadium_Dr_3,10/29/19,3,38.99094,-76.940641,1,0,22,0,0
1713,Regents_Dr_&_Stadium_Dr_3,10/29/19,4,38.99094,-76.940641,0,0,14,0,4
1714,Regents_Dr_&_Stadium_Dr_3,10/29/19,5,38.99094,-76.940641,1,0,24,2,2
1715,Regents_Dr_&_Stadium_Dr_3,10/29/19,6,38.99094,-76.940641,19,0,58,7,4
1716,Regents_Dr_&_Stadium_Dr_3,10/29/19,7,38.99094,-76.940641,414,67,625,20,29
1717,Regents_Dr_&_Stadium_Dr_3,10/29/19,8,38.99094,-76.940641,636,126,1134,26,55
1718,Regents_Dr_&_Stadium_Dr_3,10/29/19,9,38.99094,-76.940641,1865,317,1063,41,71
1719,Regents_Dr_&_Stadium_Dr_3,10/29/19,10,38.99094,-76.940641,2057,380,734,39,77
1720,Regents_Dr_&_Stadium_Dr_3,10/29/19,11,38.99094,-76.940641,1114,235,741,13,41
1721,Regents_Dr_&_Stadium_Dr_3,10/29/19,12,38.99094,-76.940641,2014,342,967,29,62
1722,Regents_Dr_&_Stadium_Dr_3,10/29/19,13,38.99094,-76.940641,2073,429,898,28,48
1723,Regents_Dr_&_Stadium_Dr_3,10/29/19,14,38.99094,-76.940641,1037,179,1099,35,51
1724,Regents_Dr_&_Stadium_Dr_3,10/29/19,15,38.99094,-76.940641,1820,262,1230,37,55
1725,Regents_Dr_&_Stadium_Dr_3,10/29/19,16,38.99094,-76.940641,1218,227,1423,55,62
1726,Regents_Dr_&_Stadium_Dr_3,10/29/19,17,38.99094,-76.940641,945,201,1705,48,52
1727,Regents_Dr_&_Stadium_Dr_3,10/29/19,18,38.99094,-76.940641,567,100,780,22,22
1728,Regents_Dr_&_Stadium_Dr_3,10/29/19,19,38.99094,-76.940641,277,20,218,10,2
1729,Regents_Dr_&_Stadium_Dr_3,10/29/19,20,38.99094,-76.940641,189,23,249,5,2
1730,Regents_Dr_&_Stadium_Dr_3,10/29/19,21,38.99094,-76.940641,114,12,183,5,3
1731,Regents_Dr_&_Stadium_Dr_3,10/29/19,22,38.99094,-76.940641,63,8,72,5,0
1732,Regents_Dr_&_Stadium_Dr_3,10/29/19,23,38.99094,-76.940641,41,1,53,1,0
1733,Regents_Dr_&_Stadium_Dr_3,10/30/19,0,38.99094,-76.940641,13,1,31,0,1
1734,Regents_Dr_&_Stadium_Dr_3,10/30/19,1,38.99094,-76.940641,3,0,29,0,1
1735,Regents_Dr_&_Stadium_Dr_3,10/30/19,2,38.99094,-76.940641,4,0,6,1,1
1736,Regents_Dr_&_Stadium_Dr_3,10/30/19,3,38.99094,-76.940641,3,0,23,1,15
1737,Regents_Dr_&_Stadium_Dr_3,10/30/19,4,38.99094,-76.940641,3,0,12,0,2
1738,Regents_Dr_&_Stadium_Dr_3,10/30/19,5,38.99094,-76.940641,7,0,20,2,2
1739,Regents_Dr_&_Stadium_Dr_3,10/30/19,6,38.99094,-76.940641,12,1,40,7,6
1740,Regents_Dr_&_Stadium_Dr_3,10/30/19,7,38.99094,-76.940641,540,68,610,34,40
1741,Regents_Dr_&_Stadium_Dr_3,10/30/19,8,38.99094,-76.940641,1337,195,966,48,72
1742,Regents_Dr_&_Stadium_Dr_3,10/30/19,9,38.99094,-76.940641,1543,227,996,38,74
1743,Regents_Dr_&_Stadium_Dr_3,10/30/19,10,38.99094,-76.940641,1656,256,789,33,53
1744,Regents_Dr_&_Stadium_Dr_3,10/30/19,11,38.99094,-76.940641,1844,366,813,26,57
1745,Regents_Dr_&_Stadium_Dr_3,10/30/19,12,38.99094,-76.940641,1672,360,1062,31,58
1746,Regents_Dr_&_Stadium_Dr_3,10/30/19,13,38.99094,-76.940641,1854,311,1026,45,72
1747,Regents_Dr_&_Stadium_Dr_3,10/30/19,14,38.99094,-76.940641,1716,345,969,32,53
1748,Regents_Dr_&_Stadium_Dr_3,10/30/19,15,38.99094,-76.940641,1399,300,1064,42,54
1749,Regents_Dr_&_Stadium_Dr_3,10/30/19,16,38.99094,-76.940641,1208,296,1556,45,56
1750,Regents_Dr_&_Stadium_Dr_3,10/30/19,17,38.99094,-76.940641,1181,334,1822,55,57
1751,Regents_Dr_&_Stadium_Dr_3,10/30/19,18,38.99094,-76.940641,406,37,671,15,16
1752,Regents_Dr_&_Stadium_Dr_3,10/30/19,19,38.99094,-76.940641,156,16,240,12,0
1753,Regents_Dr_&_Stadium_Dr_3,10/30/19,20,38.99094,-76.940641,0,0,0,0,0
1754,Regents_Dr_&_Stadium_Dr_3,10/30/19,21,38.99094,-76.940641,8,0,2,1,0
1755,Regents_Dr_&_Stadium_Dr_3,10/30/19,22,38.99094,-76.940641,29,7,133,5,0
1756,Regents_Dr_&_Stadium_Dr_3,10/30/19,23,38.99094,-76.940641,11,0,43,0,1
1757,Regents_Dr_&_Stadium_Dr_3,10/31/19,0,38.99094,-76.940641,13,0,34,0,1
1758,Regents_Dr_&_Stadium_Dr_3,10/31/19,1,38.99094,-76.940641,12,0,15,0,0
1759,Regents_Dr_&_Stadium_Dr_3,10/31/19,2,38.99094,-76.940641,0,0,6,0,0
1760,Regents_Dr_&_Stadium_Dr_3,10/31/19,3,38.99094,-76.940641,2,0,17,0,1
1761,Regents_Dr_&_Stadium_Dr_3,10/31/19,4,38.99094,-76.940641,2,0,12,0,5
1762,Regents_Dr_&_Stadium_Dr_3,10/31/19,5,38.99094,-76.940641,2,0,14,2,4
1763,Regents_Dr_&_Stadium_Dr_3,10/31/19,6,38.99094,-76.940641,14,2,43,5,8
1764,Regents_Dr_&_Stadium_Dr_3,10/31/19,7,38.99094,-76.940641,499,37,380,23,26
1765,Regents_Dr_&_Stadium_Dr_3,10/31/19,8,38.99094,-76.940641,751,82,1084,46,80
1766,Regents_Dr_&_Stadium_Dr_3,10/31/19,9,38.99094,-76.940641,2080,237,1043,48,88
1767,Regents_Dr_&_Stadium_Dr_3,10/31/19,10,38.99094,-76.940641,2148,297,1123,49,78
1768,Regents_Dr_&_Stadium_Dr_3,10/31/19,11,38.99094,-76.940641,1022,141,1082,39,61
1769,Regents_Dr_&_Stadium_Dr_3,10/31/19,12,38.99094,-76.940641,1926,185,1134,34,84
1770,Regents_Dr_&_Stadium_Dr_3,10/31/19,13,38.99094,-76.940641,2088,160,925,35,80
1771,Regents_Dr_&_Stadium_Dr_3,10/31/19,14,38.99094,-76.940641,1087,114,1194,34,69
1772,Regents_Dr_&_Stadium_Dr_3,10/31/19,15,38.99094,-76.940641,1657,168,1404,45,91
1773,Regents_Dr_&_Stadium_Dr_3,10/31/19,16,38.99094,-76.940641,1425,144,1712,46,91
1774,Regents_Dr_&_Stadium_Dr_3,10/31/19,17,38.99094,-76.940641,1140,201,1695,54,75
1775,Regents_Dr_&_Stadium_Dr_3,10/31/19,18,38.99094,-76.940641,492,48,880,16,22
1776,Regents_Dr_&_Stadium_Dr_3,10/31/19,19,38.99094,-76.940641,295,22,292,16,3
1777,Regents_Dr_&_Stadium_Dr_3,10/31/19,20,38.99094,-76.940641,0,0,0,0,0
1778,Regents_Dr_&_Stadium_Dr_3,10/31/19,21,38.99094,-76.940641,0,0,0,0,0
1779,Regents_Dr_&_Stadium_Dr_3,10/31/19,22,38.99094,-76.940641,0,0,0,0,0
1780,Regents_Dr_&_Stadium_Dr_3,10/31/19,23,38.99094,-76.940641,0,0,0,0,0
1781,Regents_Dr_&_Stadium_Dr_3,11/1/19,0,38.99094,-76.940641,0,0,0,0,0
1782,Regents_Dr_&_Stadium_Dr_3,11/1/19,1,38.99094,-76.940641,0,0,0,0,0
1783,Regents_Dr_&_Stadium_Dr_3,11/1/19,2,38.99094,-76.940641,0,0,0,0,0
1784,Regents_Dr_&_Stadium_Dr_3,11/1/19,3,38.99094,-76.940641,0,0,1,0,0
1785,Regents_Dr_&_Stadium_Dr_3,11/1/19,4,38.99094,-76.940641,1,0,5,0,3
1786,Regents_Dr_&_Stadium_Dr_3,11/1/19,5,38.99094,-76.940641,5,0,24,1,0
1787,Regents_Dr_&_Stadium_Dr_3,11/1/19,6,38.99094,-76.940641,18,0,44,6,7
1788,Regents_Dr_&_Stadium_Dr_3,11/1/19,7,38.99094,-76.940641,349,40,598,21,35
1789,Regents_Dr_&_Stadium_Dr_3,11/1/19,8,38.99094,-76.940641,705,88,951,22,50
1790,Regents_Dr_&_Stadium_Dr_3,11/1/19,9,38.99094,-76.940641,1340,108,853,33,40
1791,Regents_Dr_&_Stadium_Dr_3,11/1/19,10,38.99094,-76.940641,1362,100,821,7,41
1792,Regents_Dr_&_Stadium_Dr_3,11/1/19,11,38.99094,-76.940641,1425,151,851,13,29
1793,Regents_Dr_&_Stadium_Dr_3,11/1/19,12,38.99094,-76.940641,1377,246,953,7,20
1794,Regents_Dr_&_Stadium_Dr_3,11/1/19,13,38.99094,-76.940641,1311,196,855,7,21
1795,Regents_Dr_&_Stadium_Dr_3,11/1/19,14,38.99094,-76.940641,960,124,958,3,23
1796,Regents_Dr_&_Stadium_Dr_3,11/1/19,15,38.99094,-76.940641,866,94,620,4,21
1797,Regents_Dr_&_Stadium_Dr_3,11/1/19,16,38.99094,-76.940641,870,251,1627,28,50
1798,Regents_Dr_&_Stadium_Dr_3,11/1/19,17,38.99094,-76.940641,643,106,1745,39,42
1799,Regents_Dr_&_Stadium_Dr_3,11/1/19,18,38.99094,-76.940641,368,56,861,26,21
1800,Regents_Dr_&_Stadium_Dr_3,11/1/19,19,38.99094,-76.940641,238,9,406,23,8
1801,Regents_Dr_&_Stadium_Dr_3,11/1/19,20,38.99094,-76.940641,125,11,191,16,0
1802,Regents_Dr_&_Stadium_Dr_3,11/1/19,21,38.99094,-76.940641,196,21,328,14,2
1803,Regents_Dr_&_Stadium_Dr_3,11/1/19,22,38.99094,-76.940641,124,7,170,9,4
1804,Regents_Dr_&_Stadium_Dr_3,11/1/19,23,38.99094,-76.940641,80,2,101,0,2
1805,Regents_Dr_&_Stadium_Dr_3,11/2/19,0,38.99094,-76.940641,38,0,70,1,1
1806,Regents_Dr_&_Stadium_Dr_3,11/2/19,1,38.99094,-76.940641,62,2,77,0,1
1807,Regents_Dr_&_Stadium_Dr_3,11/2/19,2,38.99094,-76.940641,41,1,48,0,2
1808,Regents_Dr_&_Stadium_Dr_3,11/2/19,3,38.99094,-76.940641,21,3,43,0,0
1809,Regents_Dr_&_Stadium_Dr_3,11/2/19,4,38.99094,-76.940641,1,0,25,0,2
1810,Regents_Dr_&_Stadium_Dr_3,11/2/19,5,38.99094,-76.940641,0,0,38,0,0
1811,Regents_Dr_&_Stadium_Dr_3,11/2/19,6,38.99094,-76.940641,16,0,40,2,3
1812,Regents_Dr_&_Stadium_Dr_3,11/2/19,7,38.99094,-76.940641,17,3,508,1,11
1813,Regents_Dr_&_Stadium_Dr_3,11/2/19,8,38.99094,-76.940641,135,19,873,0,10
1814,Regents_Dr_&_Stadium_Dr_3,11/2/19,9,38.99094,-76.940641,343,29,1412,1,14
1815,Regents_Dr_&_Stadium_Dr_3,11/2/19,10,38.99094,-76.940641,723,40,1532,0,12
1816,Regents_Dr_&_Stadium_Dr_3,11/2/19,11,38.99094,-76.940641,1384,82,1583,0,9
1817,Regents_Dr_&_Stadium_Dr_3,11/2/19,12,38.99094,-76.940641,795,126,1114,0,14
1818,Regents_Dr_&_Stadium_Dr_3,11/2/19,13,38.99094,-76.940641,902,70,656,0,8
1819,Regents_Dr_&_Stadium_Dr_3,11/2/19,14,38.99094,-76.940641,861,32,797,1,17
1820,Regents_Dr_&_Stadium_Dr_3,11/2/19,15,38.99094,-76.940641,2033,101,1347,1,56
1821,Regents_Dr_&_Stadium_Dr_3,11/2/19,16,38.99094,-76.940641,817,70,1481,3,36
1822,Regents_Dr_&_Stadium_Dr_3,11/2/19,17,38.99094,-76.940641,502,100,1284,4,20
1823,Regents_Dr_&_Stadium_Dr_3,11/2/19,18,38.99094,-76.940641,262,40,586,5,8
1824,Regents_Dr_&_Stadium_Dr_3,11/2/19,19,38.99094,-76.940641,128,21,185,1,2
1825,Regents_Dr_&_Stadium_Dr_3,11/2/19,20,38.99094,-76.940641,92,5,253,3,1
1826,Regents_Dr_&_Stadium_Dr_3,11/2/19,21,38.99094,-76.940641,67,2,180,0,1
1827,Regents_Dr_&_Stadium_Dr_3,11/2/19,22,38.99094,-76.940641,75,5,95,0,0
1828,Regents_Dr_&_Stadium_Dr_3,11/2/19,23,38.99094,-76.940641,74,1,66,0,0
1829,Regents_Dr_&_Stadium_Dr_3,11/3/19,0,38.99094,-76.940641,42,1,42,0,0
1830,Regents_Dr_&_Stadium_Dr_3,11/3/19,1,38.99094,-76.940641,19,0,46,0,1
1831,Regents_Dr_&_Stadium_Dr_3,11/3/19,2,38.99094,-76.940641,43,0,34,0,0
1832,Regents_Dr_&_Stadium_Dr_3,11/3/19,3,38.99094,-76.940641,21,2,28,0,0
1833,Regents_Dr_&_Stadium_Dr_3,11/3/19,4,38.99094,-76.940641,2,0,13,1,0
1834,Regents_Dr_&_Stadium_Dr_3,11/3/19,5,38.99094,-76.940641,4,0,13,0,1
1835,Regents_Dr_&_Stadium_Dr_3,11/3/19,6,38.99094,-76.940641,4,1,4,0,0
1836,Regents_Dr_&_Stadium_Dr_3,11/3/19,7,38.99094,-76.940641,1,0,75,0,2
1837,Regents_Dr_&_Stadium_Dr_3,11/3/19,8,38.99094,-76.940641,29,4,162,0,1
1838,Regents_Dr_&_Stadium_Dr_3,11/3/19,9,38.99094,-76.940641,43,3,269,1,7
1839,Regents_Dr_&_Stadium_Dr_3,11/3/19,10,38.99094,-76.940641,51,4,448,0,4
1840,Regents_Dr_&_Stadium_Dr_3,11/3/19,11,38.99094,-76.940641,224,22,571,1,5
1841,Regents_Dr_&_Stadium_Dr_3,11/3/19,12,38.99094,-76.940641,179,22,742,2,3
1842,Regents_Dr_&_Stadium_Dr_3,11/3/19,13,38.99094,-76.940641,169,19,641,0,1
1843,Regents_Dr_&_Stadium_Dr_3,11/3/19,14,38.99094,-76.940641,112,5,445,2,3
1844,Regents_Dr_&_Stadium_Dr_3,11/3/19,15,38.99094,-76.940641,148,1,336,1,2
1845,Regents_Dr_&_Stadium_Dr_3,11/3/19,16,38.99094,-76.940641,148,17,802,2,13
1846,Regents_Dr_&_Stadium_Dr_3,11/3/19,17,38.99094,-76.940641,229,38,988,7,12
1847,Regents_Dr_&_Stadium_Dr_3,11/3/19,18,38.99094,-76.940641,128,13,539,3,5
1848,Regents_Dr_&_Stadium_Dr_3,11/3/19,19,38.99094,-76.940641,76,7,144,2,0
1849,Regents_Dr_&_Stadium_Dr_3,11/3/19,20,38.99094,-76.940641,110,20,117,0,1
1850,Regents_Dr_&_Stadium_Dr_3,11/3/19,21,38.99094,-76.940641,40,9,115,0,0
1851,Regents_Dr_&_Stadium_Dr_3,11/3/19,22,38.99094,-76.940641,44,1,73,0,0
1852,Regents_Dr_&_Stadium_Dr_3,11/3/19,23,38.99094,-76.940641,27,1,63,0,0
1853,Regents_Dr_&_Stadium_Dr_3,11/4/19,0,38.99094,-76.940641,22,2,42,0,0
1854,Regents_Dr_&_Stadium_Dr_3,11/4/19,1,38.99094,-76.940641,9,0,28,0,1
1855,Regents_Dr_&_Stadium_Dr_3,11/4/19,2,38.99094,-76.940641,2,0,30,0,0
1856,Regents_Dr_&_Stadium_Dr_3,11/4/19,3,38.99094,-76.940641,0,0,6,0,1
1857,Regents_Dr_&_Stadium_Dr_3,11/4/19,4,38.99094,-76.940641,2,0,22,1,0
1858,Regents_Dr_&_Stadium_Dr_3,11/4/19,5,38.99094,-76.940641,1,1,13,1,2
1859,Regents_Dr_&_Stadium_Dr_3,11/4/19,6,38.99094,-76.940641,5,0,14,1,2
1860,Regents_Dr_&_Stadium_Dr_3,11/4/19,7,38.99094,-76.940641,17,1,304,10,22
1861,Regents_Dr_&_Stadium_Dr_3,11/4/19,8,38.99094,-76.940641,448,68,635,22,38
1862,Regents_Dr_&_Stadium_Dr_3,11/4/19,9,38.99094,-76.940641,920,89,793,26,60
1863,Regents_Dr_&_Stadium_Dr_3,11/4/19,10,38.99094,-76.940641,1433,177,896,15,44
1864,Regents_Dr_&_Stadium_Dr_3,11/4/19,11,38.99094,-76.940641,1347,120,890,11,36
1865,Regents_Dr_&_Stadium_Dr_3,11/4/19,12,38.99094,-76.940641,1563,198,508,13,31
1866,Regents_Dr_&_Stadium_Dr_3,11/4/19,13,38.99094,-76.940641,1544,192,745,10,24
1867,Regents_Dr_&_Stadium_Dr_3,11/4/19,14,38.99094,-76.940641,1388,218,628,4,30
1868,Regents_Dr_&_Stadium_Dr_3,11/4/19,15,38.99094,-76.940641,1398,135,515,16,34
1869,Regents_Dr_&_Stadium_Dr_3,11/4/19,16,38.99094,-76.940641,1098,174,1007,18,38
1870,Regents_Dr_&_Stadium_Dr_3,11/4/19,17,38.99094,-76.940641,1255,206,1271,25,39
1871,Regents_Dr_&_Stadium_Dr_3,11/4/19,18,38.99094,-76.940641,541,45,791,22,11
1872,Regents_Dr_&_Stadium_Dr_3,11/4/19,19,38.99094,-76.940641,381,34,308,14,2
1873,Regents_Dr_&_Stadium_Dr_3,11/4/19,20,38.99094,-76.940641,197,14,208,12,3
1874,Regents_Dr_&_Stadium_Dr_3,11/4/19,21,38.99094,-76.940641,162,20,148,4,1
1875,Regents_Dr_&_Stadium_Dr_3,11/4/19,22,38.99094,-76.940641,84,8,164,3,1
1876,Regents_Dr_&_Stadium_Dr_3,11/4/19,23,38.99094,-76.940641,31,1,75,3,1
1877,Regents_Dr_&_Stadium_Dr_3,11/5/19,0,38.99094,-76.940641,37,7,51,0,1
1878,Regents_Dr_&_Stadium_Dr_3,11/5/19,1,38.99094,-76.940641,8,0,27,0,0
1879,Regents_Dr_&_Stadium_Dr_3,11/5/19,2,38.99094,-76.940641,5,3,21,0,0
1880,Regents_Dr_&_Stadium_Dr_3,11/5/19,3,38.99094,-76.940641,5,0,8,0,0
1881,Regents_Dr_&_Stadium_Dr_3,11/5/19,4,38.99094,-76.940641,1,0,24,1,0
1882,Regents_Dr_&_Stadium_Dr_3,11/5/19,5,38.99094,-76.940641,1,0,14,0,5
1883,Regents_Dr_&_Stadium_Dr_3,11/5/19,6,38.99094,-76.940641,8,0,14,2,1
1884,Regents_Dr_&_Stadium_Dr_3,11/5/19,7,38.99094,-76.940641,22,1,310,9,22
1885,Regents_Dr_&_Stadium_Dr_3,11/5/19,8,38.99094,-76.940641,520,41,780,28,45
1886,Regents_Dr_&_Stadium_Dr_3,11/5/19,9,38.99094,-76.940641,702,82,983,21,57
1887,Regents_Dr_&_Stadium_Dr_3,11/5/19,10,38.99094,-76.940641,1732,176,1004,28,38
1888,Regents_Dr_&_Stadium_Dr_3,11/5/19,11,38.99094,-76.940641,1894,202,900,37,72
1889,Regents_Dr_&_Stadium_Dr_3,11/5/19,12,38.99094,-76.940641,967,121,942,17,64
1890,Regents_Dr_&_Stadium_Dr_3,11/5/19,13,38.99094,-76.940641,1855,330,978,26,39
1891,Regents_Dr_&_Stadium_Dr_3,11/5/19,14,38.99094,-76.940641,2015,308,1019,21,38
1892,Regents_Dr_&_Stadium_Dr_3,11/5/19,15,38.99094,-76.940641,885,121,829,26,32
1893,Regents_Dr_&_Stadium_Dr_3,11/5/19,16,38.99094,-76.940641,1548,261,1259,30,63
1894,Regents_Dr_&_Stadium_Dr_3,11/5/19,17,38.99094,-76.940641,1114,254,1650,35,41
1895,Regents_Dr_&_Stadium_Dr_3,11/5/19,18,38.99094,-76.940641,549,110,1108,23,23
1896,Regents_Dr_&_Stadium_Dr_3,11/5/19,19,38.99094,-76.940641,578,49,616,26,29
1897,Regents_Dr_&_Stadium_Dr_3,11/5/19,20,38.99094,-76.940641,511,34,473,15,36
1898,Regents_Dr_&_Stadium_Dr_3,11/5/19,21,38.99094,-76.940641,211,7,135,14,4
1899,Regents_Dr_&_Stadium_Dr_3,11/5/19,22,38.99094,-76.940641,283,4,423,13,5
1900,Regents_Dr_&_Stadium_Dr_3,11/5/19,23,38.99094,-76.940641,45,4,103,6,0
1901,Regents_Dr_&_Stadium_Dr_3,11/6/19,0,38.99094,-76.940641,44,4,59,0,0
1902,Regents_Dr_&_Stadium_Dr_3,11/6/19,1,38.99094,-76.940641,15,2,42,0,1
1903,Regents_Dr_&_Stadium_Dr_3,11/6/19,2,38.99094,-76.940641,8,0,15,0,0
1904,Regents_Dr_&_Stadium_Dr_3,11/6/19,3,38.99094,-76.940641,3,0,8,0,0
1905,Regents_Dr_&_Stadium_Dr_3,11/6/19,4,38.99094,-76.940641,3,0,30,1,2
1906,Regents_Dr_&_Stadium_Dr_3,11/6/19,5,38.99094,-76.940641,2,0,6,2,1
1907,Regents_Dr_&_Stadium_Dr_3,11/6/19,6,38.99094,-76.940641,7,0,19,3,4
1908,Regents_Dr_&_Stadium_Dr_3,11/6/19,7,38.99094,-76.940641,20,5,329,8,15
1909,Regents_Dr_&_Stadium_Dr_3,11/6/19,8,38.99094,-76.940641,443,57,766,16,46
1910,Regents_Dr_&_Stadium_Dr_3,11/6/19,9,38.99094,-76.940641,1052,124,785,24,43
1911,Regents_Dr_&_Stadium_Dr_3,11/6/19,10,38.99094,-76.940641,1283,121,787,12,21
1912,Regents_Dr_&_Stadium_Dr_3,11/6/19,11,38.99094,-76.940641,1227,145,780,11,28
1913,Regents_Dr_&_Stadium_Dr_3,11/6/19,12,38.99094,-76.940641,1478,275,792,7,31
1914,Regents_Dr_&_Stadium_Dr_3,11/6/19,13,38.99094,-76.940641,1558,197,572,6,7
1915,Regents_Dr_&_Stadium_Dr_3,11/6/19,14,38.99094,-76.940641,1211,123,714,5,19
1916,Regents_Dr_&_Stadium_Dr_3,11/6/19,15,38.99094,-76.940641,1277,215,665,12,30
1917,Regents_Dr_&_Stadium_Dr_3,11/6/19,16,38.99094,-76.940641,1174,169,1146,18,37
1918,Regents_Dr_&_Stadium_Dr_3,11/6/19,17,38.99094,-76.940641,1066,205,1436,39,45
1919,Regents_Dr_&_Stadium_Dr_3,11/6/19,18,38.99094,-76.940641,671,92,697,19,13
1920,Regents_Dr_&_Stadium_Dr_3,11/6/19,19,38.99094,-76.940641,327,23,335,15,7
1921,Regents_Dr_&_Stadium_Dr_3,11/6/19,20,38.99094,-76.940641,220,18,185,13,2
1922,Regents_Dr_&_Stadium_Dr_3,11/6/19,21,38.99094,-76.940641,139,9,166,5,1
1923,Regents_Dr_&_Stadium_Dr_3,11/6/19,22,38.99094,-76.940641,73,2,138,2,1
1924,Regents_Dr_&_Stadium_Dr_3,11/6/19,23,38.99094,-76.940641,28,9,95,5,0
1925,Regents_Dr_&_Stadium_Dr_3,11/7/19,0,38.99094,-76.940641,47,5,55,2,0
1926,Regents_Dr_&_Stadium_Dr_3,11/7/19,1,38.99094,-76.940641,12,1,22,0,0
1927,Regents_Dr_&_Stadium_Dr_3,11/7/19,2,38.99094,-76.940641,5,0,27,0,4
1928,Regents_Dr_&_Stadium_Dr_3,11/7/19,3,38.99094,-76.940641,3,0,7,2,0
1929,Regents_Dr_&_Stadium_Dr_3,11/7/19,4,38.99094,-76.940641,5,0,20,0,0
1930,Regents_Dr_&_Stadium_Dr_3,11/7/19,5,38.99094,-76.940641,0,0,6,0,4
1931,Regents_Dr_&_Stadium_Dr_3,11/7/19,6,38.99094,-76.940641,6,0,19,3,2
1932,Regents_Dr_&_Stadium_Dr_3,11/7/19,7,38.99094,-76.940641,25,4,246,9,13
1933,Regents_Dr_&_Stadium_Dr_3,11/7/19,8,38.99094,-76.940641,508,83,785,37,61
1934,Regents_Dr_&_Stadium_Dr_3,11/7/19,9,38.99094,-76.940641,704,89,1061,22,43
1935,Regents_Dr_&_Stadium_Dr_3,11/7/19,10,38.99094,-76.940641,2058,387,1114,51,86
1936,Regents_Dr_&_Stadium_Dr_3,11/7/19,11,38.99094,-76.940641,2014,366,967,32,84
1937,Regents_Dr_&_Stadium_Dr_3,11/7/19,12,38.99094,-76.940641,950,182,1037,28,66
1938,Regents_Dr_&_Stadium_Dr_3,11/7/19,13,38.99094,-76.940641,1954,351,1050,26,65
1939,Regents_Dr_&_Stadium_Dr_3,11/7/19,14,38.99094,-76.940641,1980,273,894,22,70
1940,Regents_Dr_&_Stadium_Dr_3,11/7/19,15,38.99094,-76.940641,1166,238,947,33,58
1941,Regents_Dr_&_Stadium_Dr_3,11/7/19,16,38.99094,-76.940641,1748,407,1245,34,69
1942,Regents_Dr_&_Stadium_Dr_3,11/7/19,17,38.99094,-76.940641,1138,206,1621,23,47
1943,Regents_Dr_&_Stadium_Dr_3,11/7/19,18,38.99094,-76.940641,283,45,553,12,21
1944,Regents_Dr_&_Stadium_Dr_3,11/7/19,19,38.99094,-76.940641,158,15,347,15,1
1945,Regents_Dr_&_Stadium_Dr_3,11/7/19,20,38.99094,-76.940641,169,17,223,13,4
1946,Regents_Dr_&_Stadium_Dr_3,11/7/19,21,38.99094,-76.940641,81,4,169,8,1
1947,Regents_Dr_&_Stadium_Dr_3,11/7/19,22,38.99094,-76.940641,81,11,129,4,2
1948,Regents_Dr_&_Stadium_Dr_3,11/7/19,23,38.99094,-76.940641,72,2,101,2,0
1949,Regents_Dr_&_Stadium_Dr_3,11/8/19,0,38.99094,-76.940641,38,2,59,1,0
